pdb_id,resolution,year,pKd,binding_raw
2gvj,2.1,2006,9.522878745280337,Ki=0.3nM
3v8t,2.0,2012,9.522878745280337,IC50=0.3nM
2hoc,2.1,2006,9.522878745280337,Ki=0.3nM
2hog,1.9,2007,9.522878745280337,IC50=0.3nM
6cjr,1.8,2019,9.522878745280337,Ki=0.30nM
1re8,2.1,2004,9.522878745280337,Ki=0.3nM
2g94,1.86,2006,9.522878745280337,Ki=0.3nM
5llc,1.1,2017,9.522878745280337,Kd=0.3nM
5edi,2.2,2016,9.522878745280337,IC50=0.3nM
2ax9,1.65,2005,9.522878745280337,Ki=0.3nM
3fv3,1.85,2009,9.522878745280337,Ki=0.3nM
5eol,2.2,2016,9.522878745280337,IC50=0.3nM
3g0w,1.95,2009,9.522878745280337,Ki=0.3nM
1m4h,2.1,2002,9.522878745280337,Ki=0.3nM
4ewh,2.5,2012,9.522878745280337,Ki=0.3nM
2q6b,2.0,2007,9.522878745280337,IC50=0.3nM
2pvw,1.71,2007,9.522878745280337,IC50=0.3nM
4ty7,2.09,2014,9.522878745280337,Ki=0.3nM
4y73,2.14,2015,9.522878745280337,IC50=0.3nM
4wtu,1.85,2015,9.522878745280337,IC50=0.3nM
2z7r,2.0,2008,9.522878745280337,IC50=0.3nM
1c7f,2.0,2000,9.522878745280337,Kd=0.30nM
3wym,2.0,2014,9.522878745280337,IC50=0.30nM
3g5k,1.7,2009,9.522878745280337,Ki=0.3nM
3oag,2.3,2010,9.508638306165727,IC50=0.31nM
2p4s,2.2,2008,9.508638306165727,Ki=0.31nM
1s19,2.1,2004,9.508638306165727,Kd=0.31nM
1c6y,2.5,2000,9.508638306165727,Ki=0.31nM
5fbo,1.89,2016,9.508638306165727,IC50=0.31nM
5uyu,1.9,2017,9.508638306165727,IC50=0.31nM
4xu3,2.24,2015,9.5016894462104,Kd=0.315nM
3ixj,2.2,2010,9.494850021680094,IC50=0.32nM
2r6y,2.0,2008,9.494850021680094,Ki=0.32nM
2phb,2.3,2008,9.494850021680094,Kd=0.32nM
5kr1,1.6,2016,9.494850021680094,Ki=0.32nM
4xu1,1.7,2015,9.489454989793387,Kd=0.324nM
4gfd,1.8,2012,9.481486060122112,Ki=0.33nM
6e7j,1.3,2018,9.481486060122112,Ki=0.33nM
1xjd,2.0,2004,9.481486060122112,Ki=0.33nM
4wko,1.9,2015,9.468521082957745,Ki=0.34nM
5v37,1.42,2018,9.468521082957745,Kd=0.34nM
4b7p,1.7,2013,9.460923901207224,Kd=0.346nM
5toz,1.98,2016,9.460923901207224,IC50=0.346nM
6g2r,2.1,2019,9.455931955649724,Kd=0.35nM
4glr,1.9,2012,9.455931955649724,Kd=0.35nM
5iub,2.1,2016,9.455931955649724,Ki=0.35nM
2pvn,2.0,2008,9.455931955649724,Ki=0.35nM
2yki,1.67,2011,9.455931955649724,Kd=0.35nM
6h7y,1.81,2018,9.455931955649724,IC50=0.35nM
2auz,2.3,2006,9.455931955649724,IC50=0.35nM
5ml6,1.87,2017,9.446116973356126,Kd=358pM
3c1k,1.84,2008,9.443697499232712,Ki=0.36nM
4mc9,1.19,2014,9.443697499232712,Ki=0.36nM
1g1d,2.04,2000,9.443697499232712,Kd=0.36nM
3rbu,1.6,2012,9.431798275933005,Ki=370pM
3vjm,2.1,2012,9.431798275933005,IC50=0.37nM
6mx8,1.96,2018,9.431798275933005,IC50=0.37nM
2jdl,2.2,2008,9.431798275933005,IC50=0.37nM
6bc9,1.8,2018,9.431798275933005,Ki=0.37nM
3hr1,1.53,2009,9.431798275933005,IC50=0.37nM
3vjk,2.49,2012,9.431798275933005,IC50=0.37nM
6ax1,2.26,2017,9.42021640338319,IC50=0.38nM
5aaa,1.73,2016,9.42021640338319,Ki=0.38nM
3ksq,2.1,2010,9.42021640338319,IC50=0.38nM
6c7i,1.71,2018,9.42021640338319,IC50=0.38nM
3e8u,2.1,2009,9.42021640338319,Kd=0.38nM
3bgs,2.1,2008,9.42021640338319,Ki=380pM
5jop,1.75,2017,9.4089353929735,Kd=0.39nM
3ekv,1.75,2009,9.4089353929735,Kd=0.39nM
3ekx,1.97,2009,9.4089353929735,Kd=0.39nM
2aa6,1.95,2005,9.4089353929735,Kd=0.39nM
4c1w,1.84,2014,9.4089353929735,Kd=0.39nM
5lp1,1.91,2017,9.400116927926312,IC50=0.398nM
4erf,2.0,2012,9.397940008672037,Kd=0.4nM
2fm0,2.0,2006,9.397940008672037,IC50=0.4nM
3fw4,2.3,2010,9.397940008672037,Kd=0.4nM
2w26,2.08,2008,9.397940008672037,Ki=0.4nM
5anu,1.8,2016,9.397940008672037,Kd=0.0004uM
3e2m,2.0,2008,9.397940008672037,IC50=0.4nM
3g70,2.0,2009,9.397940008672037,IC50=0.4nM
1ebz,2.01,2002,9.397940008672037,Ki=0.40nM
6got,1.56,2018,9.397940008672037,Ki=0.4nM
2o4r,1.98,2007,9.397940008672037,Ki=0.4nM
3o64,1.88,2011,9.397940008672037,Ki=0.4nM
5ncy,1.9,2017,9.397940008672037,IC50=0.4nM
1ksn,2.1,2002,9.397940008672037,Ki=0.4nM
4a4q,1.8,2012,9.397940008672037,Ki=0.4nM
4fcr,1.7,2012,9.397940008672037,Kd=0.4nM
1sqn,1.45,2004,9.397940008672037,Kd=0.4nM
4oba,1.6,2014,9.397940008672037,IC50=0.4nM
4qac,2.1,2014,9.397940008672037,Kd=0.4nM
5llo,1.6,2017,9.397940008672037,Kd=0.4nM
4g31,2.28,2012,9.397940008672037,IC50=0.4nM
4mwv,2.0,2013,9.397940008672037,IC50=0.40nM
6pz4,1.85,2019,9.397940008672037,IC50=0.4nM
2izx,1.3,2006,9.397940008672037,Kd=0.4nM
6suo,1.74,2019,9.397940008672037,IC50=0.40nM
6rni,1.54,2019,9.397940008672037,IC50=0.40nM
4wrs,2.2,2015,9.397940008672037,IC50=0.4nM
3lq8,2.02,2010,9.397940008672037,IC50=0.4nM
1xp6,1.7,2004,9.397940008672037,IC50=0.4nM
5i3y,2.15,2016,9.397940008672037,Kd=0.4nM
4ca5,1.85,2013,9.387216143280265,Ki=0.41nM
4mwr,1.8,2013,9.387216143280265,IC50=0.41nM
5n9n,1.84,2018,9.387216143280265,Ki=0.41nM
3vrw,2.4,2012,9.387216143280265,IC50=0.41nM
3nuj,1.5,2010,9.387216143280265,Ki=0.41nM
3hqz,1.7,2009,9.3767507096021,IC50=0.42nM
6ohd,2.5,2019,9.3767507096021,IC50=0.42nM
5t4b,1.76,2016,9.3767507096021,IC50=0.42nM
2p95,2.2,2007,9.366531544420413,Ki=0.43nM
5b5b,2.0,2016,9.366531544420413,IC50=0.43nM
1flm,1.3,2000,9.366531544420413,Kd=0.43nM
4wzv,1.65,2015,9.366531544420413,IC50=0.43nM
3vs3,2.17,2013,9.366531544420413,IC50=0.43nM
2z4b,2.34,2007,9.356547323513812,Ki=0.44nM
6ghp,1.95,2018,9.356547323513812,Kd=0.44nM
2r6w,2.0,2008,9.356547323513812,Ki=0.44nM
3bv2,2.4,2008,9.356547323513812,IC50=0.44nM
3tpx,1.8,2012,9.346787486224656,Kd=0.45nM
6h36,1.85,2018,9.346787486224656,Ki=0.45nM
2bdj,2.5,2006,9.346787486224656,IC50=0.45nM
2e27,1.7,2007,9.346787486224656,Kd=0.45nM
5waf,2.03,2017,9.346787486224656,Ki=0.45nM
5n9k,1.64,2018,9.337242168318426,Ki=0.46nM
6o0m,1.75,2019,9.337242168318426,Ki=0.46nM
3vf5,1.25,2012,9.337242168318426,Ki=0.46nM
5f9e,2.0,2016,9.337242168318426,IC50=0.46nM
3gw5,2.0,2009,9.327902142064282,IC50=0.47nM
3vbq,1.85,2012,9.327902142064282,IC50=470pM
3q4b,2.19,2011,9.327902142064282,IC50=0.47nM
4okg,2.06,2014,9.318758762624412,IC50=0.48nM
5jfp,1.49,2016,9.318758762624412,Ki=0.48nM
3wha,1.3,2014,9.318758762624412,Kd=0.48nM
2aqu,2.0,2006,9.318758762624412,Ki=0.48nM
3krr,1.8,2010,9.318758762624412,IC50=0.48nM
4i31,1.93,2013,9.318758762624412,IC50=0.48nM
3rdq,1.6,2011,9.309803919971486,Kd=0.49nM
3lnz,1.95,2010,9.309803919971486,Kd=0.49nM
6hle,1.99,2019,9.308918507877031,Ki=0.491nM
3bys,2.2,2008,9.301029995663981,IC50=0.5nM
2aux,2.4,2006,9.301029995663981,IC50=0.50nM
5u7d,1.75,2017,9.301029995663981,IC50=0.5nM
5anv,1.16,2016,9.301029995663981,Kd=0.0005uM
6h2z,1.94,2018,9.301029995663981,Ki=0.5nM
3v9b,2.1,2012,9.301029995663981,IC50=0.5nM
5t18,1.5,2017,9.301029995663981,Kd=0.5nM
2yxj,2.2,2007,9.301029995663981,Ki=0.5nM
1w6h,2.24,2006,9.301029995663981,Ki=0.5nM
1xp1,1.8,2004,9.301029995663981,IC50=0.5nM
5dcz,2.23,2016,9.301029995663981,IC50=0.5nM
2og8,2.3,2007,9.301029995663981,IC50=0.5nM
4crf,2.3,2015,9.301029995663981,Ki=0.5nM
4qge,2.0,2014,9.301029995663981,Ki=0.5nM
4q1a,1.9,2015,9.301029995663981,Ki=0.5nM
3nu6,1.16,2010,9.301029995663981,Ki=0.5nM
5l17,2.4,2017,9.301029995663981,IC50=0.5nM
3kqb,2.25,2010,9.301029995663981,Ki=0.5nM
3fv1,1.5,2010,9.301029995663981,Ki=0.5nM
3d7f,1.54,2008,9.301029995663981,IC50=0.5nM
6fe5,1.52,2019,9.301029995663981,IC50=0.50nM
6udu,1.75,2019,9.301029995663981,Ki=0.5nM
3mvh,2.01,2010,9.301029995663981,IC50=0.5nM
2znt,1.6,2009,9.301029995663981,Ki=0.5nM
4btu,2.37,2013,9.301029995663981,IC50=0.5nM
3vtb,2.0,2013,9.301029995663981,IC50=0.5nM
1udt,2.3,2004,9.301029995663981,Kd=0.5nM
4hzx,2.2,2013,9.301029995663981,IC50=0.5nM
6h34,1.55,2018,9.301029995663981,Ki=0.5nM
4hld,2.0,2012,9.301029995663981,IC50=0.5nM
6orr,2.25,2019,9.301029995663981,Ki=0.5nM
6oy0,2.0,2019,9.297569463554474,Ki=0.504nM
6hza,1.9,2019,9.297569463554474,Ki=0.504nM
5vp1,1.86,2017,9.292429823902063,IC50=0.51nM
5kqy,1.65,2016,9.292429823902063,Ki=0.51nM
2ayr,1.9,2005,9.292429823902063,Ki=0.51nM
5t52,1.7,2016,9.2839966563652,Kd=0.52nM
6op9,2.5,2019,9.2839966563652,Kd=0.52nM
1xow,1.8,2004,9.2839966563652,Kd=0.52nM
3kdc,2.2,2010,9.2839966563652,Kd=0.52nM
4n6h,1.8,2013,9.2839966563652,Kd=0.52nM
3vhd,1.52,2012,9.2839966563652,Kd=0.52nM
5tyn,1.53,2017,9.2839966563652,IC50=0.52nM
2ao6,1.89,2005,9.2839966563652,Kd=0.52nM
4asd,2.03,2012,9.2839966563652,Ki=0.52nM
3g58,2.05,2010,9.2839966563652,IC50=0.52nM
3rux,1.7,2011,9.275724130399212,Kd=0.53nM
5iu4,1.72,2016,9.275724130399212,Ki=0.53nM
3p8n,1.9,2011,9.275724130399212,Ki=0.53nM
3ti6,1.69,2011,9.267606240177031,IC50=0.54nM
4xtv,1.45,2015,9.267606240177031,Kd=0.54nM
3nzk,1.8,2011,9.267606240177031,Ki=0.54nM
5a0c,2.1,2015,9.267606240177031,IC50=0.54nM
1sdt,1.3,2004,9.267606240177031,Ki=540pM
2xab,1.9,2010,9.267606240177031,Kd=0.54nM
3b65,1.8,2008,9.267606240177031,Ki=0.54nM
1db1,1.8,2000,9.259637310505756,Kd=0.55nM
2avv,1.5,2006,9.259637310505756,Ki=0.55nM
5u9d,1.33,2017,9.259637310505756,IC50=0.55nM
3zlr,2.03,2013,9.259637310505756,Kd=0.55nM
5n87,2.29,2017,9.2518119729938,Kd=0.56nM
4pjt,2.35,2014,9.244125144327509,IC50=0.57nM
6n77,1.64,2019,9.244125144327509,Ki=0.57nM
5h7g,1.85,2016,9.244125144327509,Kd=0.57nM
6g3o,2.27,2018,9.236572006437063,Ki=0.58nM
4dv8,1.63,2012,9.236572006437063,Ki=0.58nM
5llp,1.48,2017,9.236572006437063,Kd=0.58nM
4xu2,1.85,2015,9.22767829327708,Kd=0.592nM
5ntw,1.64,2017,9.221848749616356,IC50=0.6nM
1fcz,1.38,2000,9.221848749616356,Kd=0.6nM
3gc7,1.8,2009,9.221848749616356,IC50=0.6nM
4wx4,1.03,2015,9.221848749616356,IC50=0.0006uM
4s1g,2.1,2015,9.221848749616356,Ki=0.6nM
3rwp,1.92,2011,9.221848749616356,Ki=0.6nM
6i3u,2.09,2019,9.221848749616356,IC50=0.6nM
1zvx,1.87,2006,9.221848749616356,Ki=0.6nM
5i3w,2.15,2016,9.221848749616356,Kd=0.6nM
4an3,2.1,2012,9.221848749616356,IC50=0.6nM
3b2w,2.3,2007,9.221848749616356,IC50=0.6nM
4jia,1.85,2013,9.221848749616356,Ki=0.6nM
1z1r,1.85,2005,9.221848749616356,Ki=0.6nM
6gcx,1.55,2019,9.221848749616356,IC50=0.6nM
4f4p,2.37,2012,9.221848749616356,IC50=0.6nM
1x39,1.8,2005,9.221848749616356,Ki=0.6nM
6h33,1.58,2018,9.221848749616356,Ki=0.6nM
3of8,2.2,2010,9.221848749616356,Ki=0.6nM
6n7b,1.81,2019,9.221848749616356,Ki=0.6nM
5eei,1.32,2016,9.221848749616356,Ki=0.6nM
1uho,2.5,2004,9.221848749616356,Kd=0.6nM
1d4k,1.85,2000,9.221848749616356,Ki=0.6nM
4jff,2.43,2013,9.221848749616356,Kd=0.6nM
2v0z,2.2,2007,9.221848749616356,IC50=0.6nM
3zc6,2.42,2013,9.221848749616356,IC50=0.6nM
2yb9,2.4,2011,9.221848749616356,IC50=0.6nM
2o4l,1.33,2006,9.216096420727265,Kd=608pM
5vp0,2.2,2017,9.214670164989233,IC50=0.61nM
1mh5,2.1,2003,9.214670164989233,Kd=0.61nM
4xty,1.8,2015,9.211831628858832,Kd=0.614nM
6hld,2.1,2019,9.209011524911185,Ki=0.618nM
5ee7,2.5,2016,9.207608310501746,Kd=0.62nM
6pgx,1.36,2019,9.207608310501746,Ki=0.62nM
1sqa,2.0,2004,9.207608310501746,Ki=0.62nM
6dyz,1.62,2019,9.200659450546418,Kd=0.63nM
6ggg,1.71,2019,9.200659450546418,Ki=0.63nM
6mwe,2.05,2018,9.200659450546418,Kd=0.63nM
5upz,1.27,2017,9.200659450546418,Ki=0.63nM
5laq,2.4,2018,9.200659450546418,Ki=0.63nM
2f14,1.71,2006,9.193820026016112,Kd=0.64nM
5zun,1.35,2018,9.193820026016112,IC50=0.64nM
3vfa,1.43,2012,9.187086643357144,Ki=0.65nM
6f5l,1.63,2018,9.187086643357144,IC50=0.65nM
2xb7,2.5,2010,9.187086643357144,Ki=0.65nM
2hy0,1.7,2007,9.187086643357144,IC50=0.65nM
6ays,1.7,2018,9.187086643357144,Ki=0.65nM
3ozg,1.99,2011,9.187086643357144,Ki=0.65nM
2xy9,1.97,2011,9.187086643357144,Ki=0.65nM
2fgu,2.0,2006,9.18045606445813,Kd=0.66nM
1z71,1.8,2005,9.18045606445813,Ki=0.66nM
5wl0,2.4,2017,9.173925197299173,Kd=0.67nM
2p94,1.8,2007,9.173925197299173,Ki=0.67nM
2ozr,2.3,2007,9.173925197299173,IC50=0.67nM
6n7c,1.69,2019,9.173925197299173,Ki=0.67nM
1xoq,1.83,2004,9.167491087293763,IC50=0.68nM
6moo,2.2,2019,9.167491087293763,IC50=0.68nM
6hzd,1.9,2019,9.167491087293763,Ki=0.68nM
3q2h,2.33,2011,9.161150909262744,IC50=690pM
5q0e,2.12,2017,9.161150909262744,Ki=0.69nM
3rsv,2.5,2011,9.154901959985743,IC50=0.7nM
6bvh,1.93,2018,9.154901959985743,Ki=0.7nM
3ibu,1.41,2009,9.154901959985743,Ki=0.7nM
6c7q,1.51,2018,9.154901959985743,Ki=0.7nM
5ism,2.0,2016,9.154901959985743,IC50=0.7nM
3snl,2.4,2011,9.154901959985743,IC50=0.7nM
4p6w,1.95,2014,9.154901959985743,Ki=0.7nM
3sn7,1.82,2011,9.154901959985743,IC50=0.7nM
5ntp,1.7,2017,9.154901959985743,IC50=0.7nM
6odz,1.3,2019,9.154901959985743,Ki=0.7nM
2wxg,2.0,2010,9.154901959985743,IC50=0.7nM
5aml,1.36,2015,9.154901959985743,Ki=0.7nM
5zxi,2.1,2019,9.154901959985743,IC50=0.7nM
3d91,2.2,2008,9.154901959985743,Ki=0.7nM
3bhx,1.6,2008,9.154901959985743,IC50=0.7nM
2qmg,1.89,2008,9.154901959985743,Ki=0.7nM
4pqn,1.71,2014,9.154901959985743,Ki=0.7nM
4ql8,2.1,2015,9.154901959985743,IC50=0.7nM
4clj,1.66,2014,9.154901959985743,Ki=0.70nM
4udb,2.36,2015,9.154901959985743,IC50=0.7nM
4rcd,1.9,2015,9.154901959985743,IC50=0.7nM
4bsq,1.96,2013,9.154901959985743,IC50=0.7nM
4mf1,2.11,2013,9.154901959985743,Ki=0.7nM
6mod,1.85,2019,9.148741651280925,IC50=0.71nM
5kr0,1.8,2016,9.148741651280925,Ki=0.71nM
2xjx,1.66,2010,9.148741651280925,Kd=0.71nM
3gen,1.6,2010,9.142667503568731,IC50=0.72nM
5j20,1.76,2017,9.142667503568731,Kd=0.72nM
4n1z,2.35,2014,9.142667503568731,Ki=0.72nM
5l30,1.73,2016,9.142667503568731,Ki=0.72nM
3qg6,2.5,2011,9.136677139879543,IC50=0.73nM
3su3,1.3,2012,9.130768280269024,Ki=0.74nM
2wb5,2.31,2009,9.130768280269024,Ki=0.74nM
1ta6,1.9,2004,9.130768280269024,Ki=0.74nM
1ove,2.1,2003,9.130768280269024,IC50=0.74nM
3ttp,2.23,2012,9.1249387366083,Kd=750pM
5b4l,2.4,2016,9.119186407719209,IC50=0.76nM
5vad,2.36,2017,9.119186407719209,Kd=0.76nM
5nkb,1.5,2017,9.119186407719209,Kd=0.76nM
4xu0,1.6,2015,9.114073660198569,Kd=0.769nM
1rhk,2.5,2004,9.112945621949043,IC50=0.771nM
1d9i,2.3,2000,9.10790539730952,Ki=0.78nM
6gg8,1.8,2019,9.102372908709558,Ki=0.79nM
6sq0,1.77,2019,9.102372908709558,IC50=0.79nM
4mwq,2.0,2013,9.102372908709558,IC50=0.79nM
3gnw,2.39,2009,9.102372908709558,Kd=0.79nM
3o56,2.42,2011,9.100179497572904,Kd=794pM
4e3k,1.43,2012,9.096910013008056,Ki=0.8nM
3g72,1.9,2009,9.096910013008056,IC50=0.8nM
3qri,2.1,2011,9.096910013008056,IC50=0.8nM
2yiw,2.0,2011,9.096910013008056,IC50=0.8nM
1h22,2.15,2002,9.096910013008056,Ki=0.8nM
2c6e,2.1,2006,9.096910013008056,IC50=0.8nM
5eek,1.59,2016,9.096910013008056,Ki=0.8nM
4hws,1.7,2013,9.096910013008056,Ki=0.8nM
4az6,1.36,2013,9.096910013008056,Ki=0.8nM
5sz0,1.63,2016,9.096910013008056,Ki=0.8nM
2q1j,1.9,2007,9.096910013008056,IC50=0.8nM
2z92,2.3,2008,9.096910013008056,Kd=0.8nM
3lpk,1.93,2010,9.096910013008056,Ki=0.8nM
3mdz,2.32,2010,9.096910013008056,Ki=0.8nM
2qd7,1.11,2008,9.096910013008056,Ki=0.80nM
3pwm,1.46,2011,9.096910013008056,Kd=0.8nM
5nwz,2.37,2018,9.096910013008056,Kd=0.8nM
3krl,2.4,2010,9.096910013008056,IC50=0.8nM
3lea,2.0,2010,9.096910013008056,Ki=0.8nM
6c2r,1.96,2019,9.096910013008056,Ki=0.8nM
3kck,2.2,2009,9.096910013008056,Ki=0.8nM
5ivt,1.15,2016,9.096910013008056,IC50=0.8nM
4n1t,1.6,2014,9.096910013008056,IC50=0.8nM
3byu,2.3,2008,9.096910013008056,IC50=0.8nM
3vf7,1.3,2012,9.096910013008056,Ki=0.80nM
1sj0,1.9,2004,9.096910013008056,IC50=0.8nM
5ncz,1.94,2017,9.096910013008056,IC50=0.8nM
6cdm,2.41,2018,9.094204119632131,Kd=0.805nM
1msn,2.0,2003,9.09151498112135,Kd=0.81nM
4kp6,1.5,2013,9.09151498112135,IC50=0.81nM
1d3d,2.04,2000,9.09151498112135,Kd=0.81nM
2v58,2.1,2009,9.086186147616283,Kd=0.82nM
3agm,2.0,2010,9.086186147616283,Ki=0.82nM
4zls,1.53,2015,9.086186147616283,Ki=0.82nM
2g5t,2.3,2006,9.086186147616283,Ki=0.82nM
2w8y,1.8,2009,9.086186147616283,Ki=0.82nM
3a2o,0.88,2010,9.080921907623926,Ki=0.83nM
6ckw,2.06,2018,9.080921907623926,Kd=0.83nM
1tu6,1.75,2004,9.080921907623926,IC50=0.83nM
3x00,1.3,2015,9.080921907623926,Kd=0.83nM
3dst,1.9,2008,9.080921907623926,Kd=0.83nM
2rkf,1.8,2008,9.080921907623926,Ki=0.83nM
3aox,1.75,2011,9.080921907623926,Ki=0.83nM
1lhw,1.75,2002,9.079876673709276,Kd=0.832nM
3ffg,1.54,2009,9.075720713938118,Ki=0.84nM
4qn7,2.3,2014,9.075720713938118,IC50=0.84nM
3sue,2.2,2012,9.075720713938118,Ki=0.84nM
1xmu,2.3,2004,9.075720713938118,IC50=0.84nM
3gba,1.35,2009,9.071604147743287,Ki=0.848nM
4pv0,2.0,2014,9.070581074285707,IC50=0.85nM
2qd8,1.35,2008,9.070581074285707,Ki=0.85nM
4cmo,1.83,2014,9.070581074285707,Ki=0.85nM
4jnj,1.9,2013,9.070581074285707,Kd=0.85nM
6e4f,1.15,2018,9.070581074285707,IC50=0.85nM
1nw4,2.2,2004,9.065501548756432,Kd=860pM
4xk9,2.2,2015,9.065501548756432,Kd=0.86nM
1you,2.3,2005,9.060480747381382,IC50=0.87nM
4nau,2.33,2014,9.060480747381382,IC50=0.87nM
3fc2,2.45,2009,9.060480747381382,IC50=0.87nM
5t54,1.65,2016,9.060480747381382,Kd=0.87nM
5trf,2.1,2016,9.05551732784983,Ki=0.88nM
5aab,2.2,2016,9.05551732784983,Ki=0.88nM
2byp,2.07,2005,9.05551732784983,Kd=0.88nM
3nu9,1.85,2010,9.045757490560675,Ki=0.9nM
4i72,2.05,2013,9.045757490560675,Ki=0.9nM
5l7f,1.8,2016,9.045757490560675,Ki=0.90nM
4uja,1.93,2016,9.045757490560675,Ki=0.9nM
4aqc,1.9,2012,9.045757490560675,IC50=0.9nM
2i6a,2.2,2007,9.045757490560675,IC50=0.9nM
3hb4,2.21,2009,9.045757490560675,Ki=0.9nM
4xkx,1.8,2015,9.045757490560675,IC50=0.9nM
1ebw,1.81,2002,9.045757490560675,Ki=0.90nM
1kdk,1.7,2002,9.045757490560675,Kd=0.9nM
4e4n,1.9,2012,9.045757490560675,Ki=0.9nM
1s63,1.9,2004,9.045757490560675,Ki=0.9nM
1ezq,2.2,2000,9.045757490560675,Ki=0.9nM
5bqi,1.88,2016,9.045757490560675,IC50=0.9nM
4m3m,2.1,2014,9.045757490560675,IC50=0.9nM
5vfc,1.64,2017,9.045757490560675,IC50=0.90nM
5m7s,2.4,2017,9.045757490560675,Ki=0.9nM
3ti8,1.6,2011,9.045757490560675,IC50=0.90nM
1ni1,2.3,2004,9.045757490560675,IC50=0.90nM
4an2,2.5,2012,9.045757490560675,IC50=0.9nM
3g4i,1.9,2010,9.040958607678906,IC50=0.91nM
3m37,1.9,2010,9.040958607678906,Ki=0.91nM
3r0t,1.75,2011,9.040958607678906,IC50=0.91nM
3g4g,2.3,2010,9.040958607678906,IC50=0.91nM
1g53,1.94,2000,9.040958607678906,Kd=0.91nM
6nzf,2.39,2019,9.036212172654444,IC50=0.92nM
1qkt,2.2,2000,9.036212172654444,Kd=0.92nM
1ec3,1.8,2002,9.036212172654444,Ki=0.92nM
3vfb,1.55,2012,9.036212172654444,Ki=0.92nM
4gg5,2.42,2012,9.031517051446064,IC50=0.93nM
4xtw,2.3,2015,9.0301183562535,Kd=0.933nM
5kgn,1.95,2017,9.0301183562535,IC50=0.933nM
4jh0,2.35,2013,9.0268721464003,Ki=0.94nM
6dz0,1.62,2019,9.0268721464003,Kd=0.94nM
2ql9,2.14,2007,9.0268721464003,Ki=0.94nM
5axp,1.95,2015,9.0268721464003,IC50=0.94nM
3lj3,2.43,2010,9.0268721464003,IC50=0.94nM
5w0e,1.41,2018,9.0268721464003,IC50=0.94nM
6cyb,1.62,2018,9.017728766960431,IC50=0.96nM
3jzb,2.01,2009,9.013228265733755,IC50=0.97nM
4wri,1.4,2015,9.013228265733755,Kd=0.97nM
2fes,2.42,2006,9.008773924307505,IC50=0.98nM
2q54,1.85,2007,9.008773924307505,Ki=0.98nM
5e2s,1.5,2016,9.008773924307505,Ki=0.98nM
4baq,1.89,2013,9.008773924307505,Ki=0.98nM
6hkj,2.09,2018,9.00436480540245,IC50=0.99nM
1e3g,2.4,2001,9.00436480540245,Kd=0.99nM
4uib,1.94,2015,9.0,IC50=0.001uM
4ys7,2.5,2015,9.0,IC50=0.001uM
4ktc,2.3,2013,9.0,IC50=1nM
3ui7,2.28,2011,9.0,Ki=1nM
2rcx,2.0,2007,9.0,Ki=1nM
1gvu,0.94,2002,9.0,Ki=1nM
1xp0,1.79,2004,9.0,IC50=1.0nM
3jrx,2.5,2010,9.0,Kd=1nM
4l8m,2.1,2013,9.0,IC50=1nM
3nw9,1.65,2011,9.0,Ki=1nM
4rvm,1.86,2015,9.0,IC50=1.0nM
4mka,2.05,2013,9.0,IC50=1nM
4mk8,2.09,2013,9.0,IC50=1nM
3r02,1.95,2011,9.0,IC50=1nM
2p4y,2.25,2008,9.0,Ki=1nM
4c2v,1.49,2014,9.0,Ki=1nM
3pa3,1.4,2010,9.0,IC50=1nM
3kc1,2.25,2010,9.0,IC50=1nM
3kw9,1.8,2010,9.0,IC50=1nM
4xyf,1.85,2015,9.0,IC50=1nM
1mxo,1.83,2003,9.0,Ki=1nM
6nzm,1.72,2019,9.0,IC50=0.001uM
5hdu,1.58,2016,9.0,Ki=1nM
5ef7,1.9,2016,9.0,Ki=1nM
4dei,2.05,2012,9.0,IC50=1nM
5tza,1.7,2017,9.0,IC50=0.001uM
3jy9,2.1,2009,9.0,Ki=1nM
2b7a,2.0,2006,9.0,IC50=1nM
1mq5,2.1,2003,9.0,Ki=1nM
3u6i,2.1,2012,9.0,Ki=1nM
2j4i,1.8,2006,9.0,Ki=1nM
6bqk,1.97,2018,9.0,IC50=1nM
3uri,2.1,2012,9.0,Ki=1nM
4x5q,1.12,2015,9.0,Kd=1nM
1k27,1.95,2003,9.0,Ki=1.0nM
3dcw,1.5,2009,9.0,Ki=1nM
3dd0,1.48,2009,9.0,Ki=1nM
4qgh,1.78,2014,9.0,IC50=1nM
1y0l,2.5,2005,9.0,Kd=1nM
2i03,2.4,2006,9.0,Ki=1.0nM
2ien,1.3,2006,9.0,Ki=1.0nM
2r2l,2.23,2008,9.0,IC50=1nM
2w05,1.9,2008,9.0,IC50=1nM
6qgj,1.9,2019,9.0,Kd=0.001uM
2r6n,1.95,2007,9.0,IC50=1nM
6ow7,1.45,2019,9.0,IC50=1nM
6o1g,2.2,2019,9.0,IC50=1nM
6pyr,2.21,2019,9.0,IC50=1nM
4qgg,1.62,2014,9.0,IC50=1nM
4o6e,1.95,2014,9.0,IC50=1nM
6mle,1.86,2019,9.0,Kd=1.0nM
3k54,1.94,2010,9.0,Kd=1.0nM
4iwd,1.99,2013,9.0,IC50=1nM
4h3f,1.7,2012,9.0,Ki=1nM
5ljq,1.05,2017,9.0,Ki=1nM
1rm8,1.8,2004,9.0,Ki=1nM
2iok,2.4,2007,9.0,IC50=1nM
2oo8,2.2,2007,9.0,IC50=1nM
